window_start,device,pkt_count,total_bytes,outgoing_pkts,incoming_pkts,outgoing_bytes,incoming_bytes,avg_pkt_size,max_pkt_size,min_pkt_size,label
28305.0,HarmonKardonInvoke,3,416,2,1,194,222,138.66666666666666,222,52,HarmonKardonInvoke
28305.0,LogitechHarmonyHub,1,84,1,0,84,0,84.0,84,84,LogitechHarmonyHub
28305.0,LogitechLogiCircle,294,229937,179,115,223957,5980,782.0986394557823,1500,52,LogitechLogiCircle
28305.0,MiCasaVerdeVeraLite,3,1259,3,0,1259,0,419.6666666666667,425,411,MiCasaVerdeVeraLite
28305.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
28305.0,PhilipsHUEHub,92,16229,81,11,14577,1652,176.40217391304347,1173,40,PhilipsHUEHub
28305.0,PiperNV,3,350,2,1,203,147,116.66666666666667,151,52,PiperNV
28305.0,RingDoorbell,19,1113,10,9,602,511,58.578947368421055,187,40,RingDoorbell
28305.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
28305.0,SamsungSmartTV,10,1608,10,0,1608,0,160.8,226,63,SamsungSmartTV
28305.0,SamsungSmartThingsHub,61,4288,60,1,3882,406,70.29508196721312,406,52,SamsungSmartThingsHub
28305.0,Sonos,25,11480,13,12,10688,792,459.2,1500,52,Sonos
28310.0,AmazonEchoGen1,4,242,2,2,121,121,60.5,81,40,AmazonEchoGen1
28310.0,AmazonFireTV,1,52,1,0,52,0,52.0,52,52,AmazonFireTV
28310.0,AugustDoorbellCam,29,10563,18,11,6103,4460,364.2413793103448,1500,52,AugustDoorbellCam
28310.0,BelkinWeMoLink,3,252,3,0,252,0,84.0,84,84,BelkinWeMoLink
28310.0,Canary,4,239,2,2,104,135,59.75,83,52,Canary
28310.0,ChamberlainmyQGarageOpener,2,80,1,1,40,40,40.0,40,40,ChamberlainmyQGarageOpener
28310.0,ChineseWebcam,1,48,0,1,0,48,48.0,48,48,ChineseWebcam
28310.0,D-LinkDCS-5009LCamera,2,120,2,0,120,0,60.0,60,60,D-LinkDCS-5009LCamera
28310.0,Gateway,6,1211,6,0,1211,0,201.83333333333334,350,84,Gateway
28310.0,LogitechLogiCircle,254,189668,155,99,184520,5148,746.7244094488188,1500,52,LogitechLogiCircle
28310.0,PhilipsHUEHub,118,18014,113,5,16829,1185,152.66101694915255,360,40,PhilipsHUEHub
28310.0,SamsungSmartTV,7,1082,7,0,1082,0,154.57142857142858,226,52,SamsungSmartTV
28310.0,SamsungSmartThingsHub,92,5313,92,0,5313,0,57.75,159,52,SamsungSmartThingsHub
28310.0,WithingsHome,3,444,2,1,263,181,148.0,211,52,WithingsHome
28315.0,AmazonEchoGen1,2,152,1,1,76,76,76.0,76,76,AmazonEchoGen1
28315.0,AmazonFireTV,1,177,1,0,177,0,177.0,177,177,AmazonFireTV
28315.0,BelkinWeMoCrockpot,2,141,1,1,52,89,70.5,89,52,BelkinWeMoCrockpot
28315.0,Gateway,2,168,2,0,168,0,84.0,84,84,Gateway
28315.0,GoogleHomeMini,16,1196,10,6,708,488,74.75,135,52,GoogleHomeMini
28315.0,HarmonKardonInvoke,4,1914,2,2,1341,573,478.5,1289,52,HarmonKardonInvoke
28315.0,LogitechLogiCircle,258,194986,156,102,189682,5304,755.7596899224807,1500,52,LogitechLogiCircle
28315.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
28315.0,PhilipsHUEHub,60,6588,60,0,6588,0,109.8,269,52,PhilipsHUEHub
28315.0,RingDoorbell,20,1153,10,10,602,551,57.65,187,40,RingDoorbell
28315.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
28315.0,SamsungSmartTV,11,1856,11,0,1856,0,168.72727272727272,248,63,SamsungSmartTV
28315.0,SamsungSmartThingsHub,64,3662,62,2,3503,159,57.21875,159,52,SamsungSmartThingsHub
28315.0,Wink2Hub,3,342,1,2,137,205,114.0,153,52,Wink2Hub
28320.0,BelkinWeMoCrockpot,2,104,1,1,52,52,52.0,52,52,BelkinWeMoCrockpot
28320.0,ChamberlainmyQGarageOpener,2,80,1,1,40,40,40.0,40,40,ChamberlainmyQGarageOpener
28320.0,D-LinkDCS-5009LCamera,6,1349,6,0,1349,0,224.83333333333334,331,60,D-LinkDCS-5009LCamera
28320.0,GoogleHome,2,244,2,0,244,0,122.0,122,122,GoogleHome
28320.0,GoogleHomeMini,6,452,3,3,204,248,75.33333333333333,88,60,GoogleHomeMini
28320.0,HarmonKardonInvoke,3,1862,2,1,1341,521,620.6666666666666,1289,52,HarmonKardonInvoke
28320.0,LogitechLogiCircle,295,228544,182,113,222668,5876,774.7254237288136,1500,52,LogitechLogiCircle
28320.0,MiCasaVerdeVeraLite,11,4390,11,0,4390,0,399.09090909090907,437,349,MiCasaVerdeVeraLite
28320.0,PhilipsHUEHub,94,11740,94,0,11740,0,124.8936170212766,332,52,PhilipsHUEHub
28320.0,RokuTV,2,135,1,1,52,83,67.5,83,52,RokuTV
28320.0,SamsungSmartTV,19,3056,19,0,3056,0,160.8421052631579,272,52,SamsungSmartTV
28320.0,SamsungSmartThingsHub,88,4921,88,0,4921,0,55.92045454545455,159,52,SamsungSmartThingsHub
28320.0,Sonos,21,8741,21,0,8741,0,416.23809523809524,444,364,Sonos
28320.0,Wink2Hub,4,1235,4,0,1235,0,308.75,331,291,Wink2Hub
28325.0,AmazonEchoGen1,2,364,2,0,364,0,182.0,187,177,AmazonEchoGen1
28325.0,Canary,4,378,2,2,189,189,94.5,137,52,Canary
28325.0,GoogleHomeMini,2,104,1,1,52,52,52.0,52,52,GoogleHomeMini
28325.0,LogitechLogiCircle,249,186207,150,99,181059,5148,747.8192771084338,1500,52,LogitechLogiCircle
28325.0,NetgearArloCamera,1,52,1,0,52,0,52.0,52,52,NetgearArloCamera
28325.0,PhilipsHUEHub,55,6312,54,1,6272,40,114.76363636363637,701,40,PhilipsHUEHub
28325.0,RingDoorbell,7,350,4,3,226,124,50.0,78,40,RingDoorbell
28325.0,RokuTV,2,104,1,1,52,52,52.0,52,52,RokuTV
28325.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
28325.0,SamsungSmartTV,9,1754,9,0,1754,0,194.88888888888889,272,63,SamsungSmartTV
28325.0,SamsungSmartThingsHub,52,2934,52,0,2934,0,56.42307692307692,159,52,SamsungSmartThingsHub
28330.0,BelkinWeMoCrockpot,3,312,3,0,312,0,104.0,104,104,BelkinWeMoCrockpot
28330.0,ChamberlainmyQGarageOpener,2,80,1,1,40,40,40.0,40,40,ChamberlainmyQGarageOpener
28330.0,D-LinkDCS-5009LCamera,1,60,1,0,60,0,60.0,60,60,D-LinkDCS-5009LCamera
28330.0,Gateway,5,588,5,0,588,0,117.6,202,74,Gateway
28330.0,GoogleHome,2,104,1,1,52,52,52.0,52,52,GoogleHome
28330.0,GoogleHomeMini,2,104,1,1,52,52,52.0,52,52,GoogleHomeMini
28330.0,HarmonKardonInvoke,5,394,3,2,243,151,78.8,104,52,HarmonKardonInvoke
28330.0,LogitechLogiCircle,249,198224,154,95,193284,4940,796.0803212851406,1500,52,LogitechLogiCircle
28330.0,NetgearArloCamera,1,52,0,1,0,52,52.0,52,52,NetgearArloCamera
28330.0,PhilipsHUEHub,93,10016,91,2,9930,86,107.6989247311828,269,40,PhilipsHUEHub
28330.0,RingDoorbell,12,763,6,6,376,387,63.583333333333336,187,40,RingDoorbell
28330.0,SamsungSmartTV,40,11807,27,13,5622,6185,295.175,1500,40,SamsungSmartTV
28330.0,SamsungSmartThingsHub,89,4973,89,0,4973,0,55.87640449438202,159,52,SamsungSmartThingsHub
28335.0,AmazonFireTV,1,52,1,0,52,0,52.0,52,52,AmazonFireTV
28335.0,AugustDoorbellCam,3,302,2,1,192,110,100.66666666666667,140,52,AugustDoorbellCam
28335.0,Canary,3,520,2,1,285,235,173.33333333333334,235,52,Canary
28335.0,ChineseWebcam,1,53,1,0,53,0,53.0,53,53,ChineseWebcam
28335.0,D-LinkDCS-5009LCamera,1,60,1,0,60,0,60.0,60,60,D-LinkDCS-5009LCamera
28335.0,Gateway,3,754,3,0,754,0,251.33333333333334,335,84,Gateway
28335.0,GoogleHome,4,208,2,2,104,104,52.0,52,52,GoogleHome
28335.0,GoogleHomeMini,4,290,2,2,137,153,72.5,77,61,GoogleHomeMini
28335.0,LogitechHarmonyHub,27,2268,15,12,1262,1006,84.0,299,40,LogitechHarmonyHub
28335.0,LogitechLogiCircle,287,225741,174,113,219865,5876,786.5540069686411,1500,52,LogitechLogiCircle
28335.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
28335.0,PhilipsHUEHub,88,12637,80,8,12050,587,143.60227272727272,1173,40,PhilipsHUEHub
28335.0,PiperNV,3,350,2,1,203,147,116.66666666666667,151,52,PiperNV
28335.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
28335.0,SamsungSmartTV,11,1648,11,0,1648,0,149.8181818181818,226,40,SamsungSmartTV
28335.0,SamsungSmartThingsHub,67,4295,64,3,4139,156,64.1044776119403,259,52,SamsungSmartThingsHub
28335.0,Sonos,25,11480,13,12,10688,792,459.2,1500,52,Sonos
28335.0,Wink2Hub,4,394,2,2,205,189,98.5,153,52,Wink2Hub
28340.0,AmazonEchoGen1,4,242,2,2,121,121,60.5,81,40,AmazonEchoGen1
28340.0,AmazonFireTV,1,116,1,0,116,0,116.0,116,116,AmazonFireTV
28340.0,AugustDoorbellCam,3,234,2,1,150,84,78.0,84,66,AugustDoorbellCam
28340.0,Canary,29,11363,17,12,3817,7546,391.82758620689657,1500,40,Canary
28340.0,ChamberlainmyQGarageOpener,2,80,1,1,40,40,40.0,40,40,ChamberlainmyQGarageOpener
28340.0,ChineseWebcam,1,48,0,1,0,48,48.0,48,48,ChineseWebcam
28340.0,D-LinkDCS-5009LCamera,1,60,1,0,60,0,60.0,60,60,D-LinkDCS-5009LCamera
28340.0,Gateway,3,915,3,0,915,0,305.0,350,233,Gateway
28340.0,GoogleHomeMini,21,1533,12,9,828,705,73.0,147,52,GoogleHomeMini
28340.0,HarmonKardonInvoke,3,1878,2,1,1357,521,626.0,1305,52,HarmonKardonInvoke
28340.0,LogitechLogiCircle,253,193408,154,99,188260,5148,764.4584980237154,1500,52,LogitechLogiCircle
28340.0,PhilipsHUEHub,93,10030,91,2,9910,120,107.84946236559139,318,40,PhilipsHUEHub
28340.0,RingDoorbell,19,1113,10,9,602,511,58.578947368421055,187,40,RingDoorbell
28340.0,Roku4,21,6270,13,8,2649,3621,298.57142857142856,1500,52,Roku4
28340.0,SamsungSmartTV,7,1082,7,0,1082,0,154.57142857142858,226,52,SamsungSmartTV
28340.0,SamsungSmartThingsHub,89,4973,89,0,4973,0,55.87640449438202,159,52,SamsungSmartThingsHub
28340.0,Wink2Hub,2,152,1,1,76,76,76.0,76,76,Wink2Hub
28340.0,WithingsHome,3,444,2,1,263,181,148.0,211,52,WithingsHome
28345.0,CasetaWirelessHub,3,218,2,1,135,83,72.66666666666667,83,52,CasetaWirelessHub
28345.0,GoogleHome,2,104,1,1,52,52,52.0,52,52,GoogleHome
28345.0,GoogleHomeMini,36,8347,18,18,1822,6525,231.86111111111111,1470,52,GoogleHomeMini
28345.0,HarmonKardonInvoke,7,2834,6,1,2313,521,404.85714285714283,1305,52,HarmonKardonInvoke
28345.0,LogitechLogiCircle,262,195024,157,105,189564,5460,744.3664122137404,1500,52,LogitechLogiCircle
28345.0,PhilipsHUEHub,58,6484,58,0,6484,0,111.79310344827586,309,52,PhilipsHUEHub
28345.0,SamsungSmartTV,11,1880,11,0,1880,0,170.9090909090909,272,63,SamsungSmartTV
28345.0,SamsungSmartThingsHub,62,3558,60,2,3399,159,57.38709677419355,159,52,SamsungSmartThingsHub
28345.0,Wink2Hub,4,394,2,2,189,205,98.5,153,52,Wink2Hub
28350.0,AmazonEchoGen1,34,2190,28,6,1854,336,64.41176470588235,84,52,AmazonEchoGen1
28350.0,AmazonFireTV,1,52,1,0,52,0,52.0,52,52,AmazonFireTV
28350.0,BelkinWeMoCrockpot,2,264,2,0,264,0,132.0,132,132,BelkinWeMoCrockpot
28350.0,ChamberlainmyQGarageOpener,2,80,1,1,40,40,40.0,40,40,ChamberlainmyQGarageOpener
28350.0,Gateway,16,1338,16,0,1338,0,83.625,89,77,Gateway
28350.0,GoogleHome,7,638,4,3,387,251,91.14285714285714,147,52,GoogleHome
28350.0,LogitechLogiCircle,297,232622,182,115,226642,5980,783.2390572390573,1500,52,LogitechLogiCircle
28350.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
28350.0,PhilipsHUEHub,109,15976,109,0,15976,0,146.56880733944953,345,52,PhilipsHUEHub
28350.0,RingDoorbell,19,1113,10,9,602,511,58.578947368421055,187,40,RingDoorbell
28350.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
28350.0,SamsungSmartTV,10,1260,10,0,1260,0,126.0,226,52,SamsungSmartTV
28350.0,SamsungSmartThingsHub,91,5077,91,0,5077,0,55.79120879120879,159,52,SamsungSmartThingsHub
28355.0,AmazonEchoGen1,2,364,2,0,364,0,182.0,187,177,AmazonEchoGen1
28355.0,Canary,4,378,2,2,189,189,94.5,137,52,Canary
28355.0,ChamberlainmyQGarageOpener,2,165,1,1,125,40,82.5,125,40,ChamberlainmyQGarageOpener
28355.0,Gateway,1,84,1,0,84,0,84.0,84,84,Gateway
28355.0,GoogleHome,41,4696,22,19,2453,2243,114.53658536585365,569,52,GoogleHome
28355.0,LogitechLogiCircle,252,189721,152,100,184521,5200,752.8611111111111,1500,52,LogitechLogiCircle
28355.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
28355.0,PhilipsHUEHub,61,6640,61,0,6640,0,108.85245901639344,269,52,PhilipsHUEHub
28355.0,SamsungSmartTV,8,1482,8,0,1482,0,185.25,226,63,SamsungSmartTV
28355.0,SamsungSmartThingsHub,61,3402,61,0,3402,0,55.77049180327869,159,52,SamsungSmartThingsHub
28360.0,BelkinWeMoMotionSensor,2,168,2,0,168,0,84.0,84,84,BelkinWeMoMotionSensor
28360.0,D-LinkDCS-5009LCamera,4,1229,4,0,1229,0,307.25,331,287,D-LinkDCS-5009LCamera
28360.0,Gateway,3,252,3,0,252,0,84.0,84,84,Gateway
28360.0,GoogleHome,9,704,5,4,372,332,78.22222222222223,88,60,GoogleHome
28360.0,GoogleHomeMini,2,244,2,0,244,0,122.0,122,122,GoogleHomeMini
28360.0,HarmonKardonInvoke,6,3756,4,2,2714,1042,626.0,1305,52,HarmonKardonInvoke
28360.0,LogitechLogiCircle,257,196949,159,98,191853,5096,766.3385214007782,1500,52,LogitechLogiCircle
28360.0,MiCasaVerdeVeraLite,11,3355,10,1,3263,92,305.0,437,40,MiCasaVerdeVeraLite
28360.0,PhilipsHUEHub,94,10915,94,0,10915,0,116.11702127659575,332,52,PhilipsHUEHub
28360.0,RingDoorbell,20,1153,10,10,602,551,57.65,187,40,RingDoorbell
28360.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
28360.0,SamsungSmartTV,8,1156,8,0,1156,0,144.5,226,63,SamsungSmartTV
28360.0,SamsungSmartThingsHub,91,5077,91,0,5077,0,55.79120879120879,159,52,SamsungSmartThingsHub
28360.0,Sonos,21,8741,21,0,8741,0,416.23809523809524,444,364,Sonos
28360.0,Wink2Hub,4,1235,4,0,1235,0,308.75,331,291,Wink2Hub
28365.0,AugustDoorbellCam,29,10631,18,11,6145,4486,366.58620689655174,1500,52,AugustDoorbellCam
28365.0,Canary,3,520,2,1,285,235,173.33333333333334,235,52,Canary
28365.0,ChamberlainmyQGarageOpener,2,80,1,1,40,40,40.0,40,40,ChamberlainmyQGarageOpener
28365.0,ChineseWebcam,1,53,1,0,53,0,53.0,53,53,ChineseWebcam
28365.0,Gateway,4,756,4,0,756,0,189.0,350,63,Gateway
28365.0,HarmonKardonInvoke,3,416,2,1,194,222,138.66666666666666,222,52,HarmonKardonInvoke
28365.0,LogitechHarmonyHub,1,84,1,0,84,0,84.0,84,84,LogitechHarmonyHub
28365.0,LogitechLogiCircle,296,232124,180,116,226092,6032,784.2027027027027,1500,52,LogitechLogiCircle
28365.0,MiCasaVerdeVeraLite,3,1259,3,0,1259,0,419.6666666666667,425,411,MiCasaVerdeVeraLite
28365.0,PhilipsHUEHub,87,13410,79,8,12823,587,154.13793103448276,1173,40,PhilipsHUEHub
28365.0,PiperNV,28,7434,15,13,1753,5681,265.5,1500,40,PiperNV
28365.0,SamsungSmartTV,10,1608,10,0,1608,0,160.8,226,63,SamsungSmartTV
28365.0,SamsungSmartThingsHub,59,3501,58,1,3449,52,59.33898305084746,255,52,SamsungSmartThingsHub
28365.0,Sonos,25,11480,13,12,10688,792,459.2,1500,52,Sonos
28370.0,AmazonEchoGen1,4,242,2,2,121,121,60.5,81,40,AmazonEchoGen1
28370.0,AugustDoorbellCam,2,168,1,1,84,84,84.0,84,84,AugustDoorbellCam
28370.0,BelkinWeMoLink,2,168,2,0,168,0,84.0,84,84,BelkinWeMoLink
28370.0,Canary,4,239,2,2,104,135,59.75,83,52,Canary
28370.0,ChineseWebcam,1,48,0,1,0,48,48.0,48,48,ChineseWebcam
28370.0,Gateway,3,490,3,0,490,0,163.33333333333334,322,84,Gateway
28370.0,LogitechHarmonyHub,1,360,1,0,360,0,360.0,360,360,LogitechHarmonyHub
28370.0,LogitechLogiCircle,251,191208,153,98,186112,5096,761.784860557769,1500,52,LogitechLogiCircle
28370.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
28370.0,PhilipsHUEHub,104,13628,102,2,13508,120,131.03846153846155,332,40,PhilipsHUEHub
28370.0,RingDoorbell,20,1170,11,9,659,511,58.5,187,40,RingDoorbell
28370.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
28370.0,SamsungSmartTV,7,1437,7,0,1437,0,205.28571428571428,407,63,SamsungSmartTV
28370.0,SamsungSmartThingsHub,93,5587,93,0,5587,0,60.075268817204304,159,52,SamsungSmartThingsHub
28370.0,WithingsHome,3,444,2,1,263,181,148.0,211,52,WithingsHome
28375.0,BelkinWeMoLink,1,84,1,0,84,0,84.0,84,84,BelkinWeMoLink
28375.0,ChamberlainmyQGarageOpener,2,80,1,1,40,40,40.0,40,40,ChamberlainmyQGarageOpener
28375.0,Gateway,2,147,2,0,147,0,73.5,84,63,Gateway
28375.0,GoogleHome,2,104,1,1,52,52,52.0,52,52,GoogleHome
28375.0,HarmonKardonInvoke,3,1878,2,1,1357,521,626.0,1305,52,HarmonKardonInvoke
28375.0,LogitechLogiCircle,258,195814,157,101,190562,5252,758.968992248062,1500,52,LogitechLogiCircle
28375.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
28375.0,PhilipsHUEHub,73,11389,73,0,11389,0,156.013698630137,332,52,PhilipsHUEHub
28375.0,PiperNV,20,6635,10,10,1391,5244,331.75,1500,40,PiperNV
28375.0,SamsungSmartTV,11,2008,11,0,2008,0,182.54545454545453,400,63,SamsungSmartTV
28375.0,SamsungSmartThingsHub,68,4466,66,2,4307,159,65.67647058823529,159,52,SamsungSmartThingsHub
28375.0,SecurifiAlmond,4,328,2,2,224,104,82.0,127,52,SecurifiAlmond
28375.0,Sonos,2,1012,2,0,1012,0,506.0,586,426,Sonos
28375.0,Wink2Hub,3,342,1,2,137,205,114.0,153,52,Wink2Hub
28380.0,AmazonEchoGen1,2,364,2,0,364,0,182.0,187,177,AmazonEchoGen1
28380.0,BelkinWeMoMotionSensor,1,427,1,0,427,0,427.0,427,427,BelkinWeMoMotionSensor
28380.0,CasetaWirelessHub,2,152,1,1,76,76,76.0,76,76,CasetaWirelessHub
28380.0,D-LinkDCS-5009LCamera,4,1229,4,0,1229,0,307.25,331,287,D-LinkDCS-5009LCamera
28380.0,Gateway,2,168,2,0,168,0,84.0,84,84,Gateway
28380.0,GoogleHome,4,348,3,1,296,52,87.0,122,52,GoogleHome
28380.0,GoogleHomeMini,22,1648,13,9,912,736,74.9090909090909,135,52,GoogleHomeMini
28380.0,HarmonKardonInvoke,3,1878,2,1,1357,521,626.0,1305,52,HarmonKardonInvoke
28380.0,LogitechLogiCircle,290,232579,177,113,226703,5876,801.9965517241379,1500,52,LogitechLogiCircle
28380.0,MiCasaVerdeVeraLite,11,4390,11,0,4390,0,399.09090909090907,437,349,MiCasaVerdeVeraLite
28380.0,PhilipsHUEHub,106,15097,105,1,15057,40,142.4245283018868,332,40,PhilipsHUEHub
28380.0,PiperNV,3,222,1,2,87,135,74.0,87,52,PiperNV
28380.0,RingDoorbell,20,1300,10,10,602,698,65.0,187,40,RingDoorbell
28380.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
28380.0,SamsungSmartTV,8,1156,8,0,1156,0,144.5,226,63,SamsungSmartTV
28380.0,SamsungSmartThingsHub,115,8880,103,12,7902,978,77.21739130434783,406,52,SamsungSmartThingsHub
28380.0,Sonos,55,23869,55,0,23869,0,433.9818181818182,474,364,Sonos
28380.0,Wink2Hub,4,1235,4,0,1235,0,308.75,331,291,Wink2Hub
28385.0,AmazonFireTV,7,520,7,0,520,0,74.28571428571429,78,52,AmazonFireTV
28385.0,AppleTV(4thGen),25,11228,14,11,3086,8142,449.12,1500,52,AppleTV(4thGen)
28385.0,BelkinWeMoMotionSensor,2,152,1,1,76,76,76.0,76,76,BelkinWeMoMotionSensor
28385.0,Canary,6,579,3,3,253,326,96.5,137,52,Canary
28385.0,D-LinkDCS-5009LCamera,1,60,1,0,60,0,60.0,60,60,D-LinkDCS-5009LCamera
28385.0,Gateway,1,123,1,0,123,0,123.0,123,123,Gateway
28385.0,GoogleHome,32,6102,32,0,6102,0,190.6875,401,68,GoogleHome
28385.0,GoogleHomeMini,26,4184,25,1,4132,52,160.92307692307693,397,52,GoogleHomeMini
28385.0,HarmonKardonInvoke,5,394,3,2,243,151,78.8,104,52,HarmonKardonInvoke
28385.0,LogitechLogiCircle,254,190221,153,101,184969,5252,748.9015748031496,1500,52,LogitechLogiCircle
28385.0,PhilipsHUEHub,71,10460,71,0,10460,0,147.32394366197184,332,52,PhilipsHUEHub
28385.0,SamsungSmartTV,8,1482,8,0,1482,0,185.25,226,63,SamsungSmartTV
28385.0,SamsungSmartThingsHub,75,5573,68,7,5209,364,74.30666666666667,238,52,SamsungSmartThingsHub
28385.0,Sonos,14,6618,14,0,6618,0,472.7142857142857,485,455,Sonos
28385.0,nVidiaShield,6,3432,6,0,3432,0,572.0,572,572,nVidiaShield
28390.0,BelkinWeMoCrockpot,2,208,2,0,208,0,104.0,104,104,BelkinWeMoCrockpot
28390.0,CasetaWirelessHub,2,168,1,1,84,84,84.0,84,84,CasetaWirelessHub
28390.0,ChamberlainmyQGarageOpener,2,80,1,1,40,40,40.0,40,40,ChamberlainmyQGarageOpener
28390.0,Gateway,2,208,2,0,208,0,104.0,104,104,Gateway
28390.0,GoogleHome,2,104,1,1,52,52,52.0,52,52,GoogleHome
28390.0,GoogleHomeMini,4,208,2,2,104,104,52.0,52,52,GoogleHomeMini
28390.0,LogitechLogiCircle,255,197359,154,101,192107,5252,773.9568627450981,1500,52,LogitechLogiCircle
28390.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
28390.0,PhilipsHUEHub,87,9726,87,0,9726,0,111.79310344827586,309,52,PhilipsHUEHub
28390.0,RingDoorbell,20,1153,10,10,602,551,57.65,187,40,RingDoorbell
28390.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
28390.0,SamsungSmartTV,8,1156,8,0,1156,0,144.5,226,63,SamsungSmartTV
28390.0,SamsungSmartThingsHub,87,4869,87,0,4869,0,55.96551724137931,159,52,SamsungSmartThingsHub
28395.0,AmazonEchoGen1,2,115,1,1,52,63,57.5,63,52,AmazonEchoGen1
28395.0,AugustDoorbellCam,3,302,2,1,192,110,100.66666666666667,140,52,AugustDoorbellCam
28395.0,BelkinWeMoCrockpot,1,104,1,0,104,0,104.0,104,104,BelkinWeMoCrockpot
28395.0,Canary,3,520,2,1,285,235,173.33333333333334,235,52,Canary
28395.0,ChineseWebcam,1,53,1,0,53,0,53.0,53,53,ChineseWebcam
28395.0,Gateway,4,601,4,0,601,0,150.25,339,74,Gateway
28395.0,GoogleHome,2,104,1,1,52,52,52.0,52,52,GoogleHome
28395.0,HarmonKardonInvoke,4,956,4,0,956,0,239.0,239,239,HarmonKardonInvoke
28395.0,LogitechHarmonyHub,1,84,1,0,84,0,84.0,84,84,LogitechHarmonyHub
28395.0,LogitechLogiCircle,288,232474,175,113,226598,5876,807.2013888888889,1500,52,LogitechLogiCircle
28395.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
28395.0,PhilipsHUEHub,91,12771,81,10,12098,673,140.34065934065933,1173,40,PhilipsHUEHub
28395.0,PiperNV,3,350,2,1,203,147,116.66666666666667,151,52,PiperNV
28395.0,SamsungSmartTV,41,11975,28,13,5790,6185,292.0731707317073,1500,40,SamsungSmartTV
28395.0,SamsungSmartThingsHub,67,4472,63,4,4217,255,66.74626865671642,397,52,SamsungSmartThingsHub
28395.0,Sonos,25,11480,13,12,10688,792,459.2,1500,52,Sonos
28395.0,WithingsHome,3,444,2,1,263,181,148.0,211,52,WithingsHome
28400.0,AmazonEchoGen1,4,242,2,2,121,121,60.5,81,40,AmazonEchoGen1
28400.0,AugustDoorbellCam,3,234,2,1,150,84,78.0,84,66,AugustDoorbellCam
28400.0,ChamberlainmyQGarageOpener,2,80,1,1,40,40,40.0,40,40,ChamberlainmyQGarageOpener
28400.0,ChineseWebcam,1,48,0,1,0,48,48.0,48,48,ChineseWebcam
28400.0,Gateway,1,350,1,0,350,0,350.0,350,350,Gateway
28400.0,GoogleHome,2,104,1,1,52,52,52.0,52,52,GoogleHome
28400.0,GoogleHomeMini,60,18416,33,27,6628,11788,306.93333333333334,1470,52,GoogleHomeMini
28400.0,LogitechLogiCircle,250,190937,151,99,185789,5148,763.748,1500,52,LogitechLogiCircle
28400.0,PhilipsHUEHub,90,9874,88,2,9754,120,109.71111111111111,269,40,PhilipsHUEHub
28400.0,PiperNV,2,589,1,1,537,52,294.5,537,52,PiperNV
28400.0,RingDoorbell,20,1153,10,10,602,551,57.65,187,40,RingDoorbell
28400.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
28400.0,SamsungSmartTV,6,1030,6,0,1030,0,171.66666666666666,226,63,SamsungSmartTV
28400.0,SamsungSmartThingsHub,86,4817,86,0,4817,0,56.01162790697674,159,52,SamsungSmartThingsHub
28400.0,SecurifiAlmond,2,168,1,1,84,84,84.0,84,84,SecurifiAlmond
28405.0,AmazonEchoGen1,2,364,2,0,364,0,182.0,187,177,AmazonEchoGen1
28405.0,CasetaWirelessHub,3,218,2,1,135,83,72.66666666666667,83,52,CasetaWirelessHub
28405.0,GoogleHomeMini,3,194,2,1,142,52,64.66666666666667,90,52,GoogleHomeMini
28405.0,LogitechLogiCircle,262,195319,159,103,189963,5356,745.4923664122138,1500,52,LogitechLogiCircle
28405.0,PhilipsHUEHub,59,6536,59,0,6536,0,110.77966101694915,309,52,PhilipsHUEHub
28405.0,SamsungSmartTV,10,1608,10,0,1608,0,160.8,226,63,SamsungSmartTV
28405.0,SamsungSmartThingsHub,59,3298,59,0,3298,0,55.898305084745765,159,52,SamsungSmartThingsHub
28405.0,Wink2Hub,3,342,1,2,137,205,114.0,153,52,Wink2Hub
28410.0,ChamberlainmyQGarageOpener,2,80,1,1,40,40,40.0,40,40,ChamberlainmyQGarageOpener
28410.0,GoogleHome,12,960,7,5,543,417,80.0,147,52,GoogleHome
